File;Group;Number in Group;Row;Column;X;Y;Width;Height;Notes;Tags;Number per file
element.blp;24;1;1;24;803;0;42;24;;;24
element.blp;25;1;1;25;845;0;42;24;;;25
element.blp;26;1;2;1;0;24;44;24;;;26
element.blp;27;1;2;2;44;24;44;24;;;27
element.blp;28;1;2;3;88;24;44;24;;;28
element.blp;29;1;2;4;132;24;44;24;;;29
element.blp;30;1;2;5;176;24;44;24;;;30
element.blp;31;1;2;6;220;24;44;24;;;31
element.blp;32;1;2;7;264;24;49;24;;;32
element.blp;33;1;2;8;313;24;54;24;;;33
element.blp;34;1;2;9;367;24;34;25;;;34
element.blp;35;1;2;10;401;24;34;25;;;35
element.blp;36;1;2;11;435;24;46;25;;;36
element.blp;37;1;2;12;481;24;46;25;;;37
element.blp;38;1;2;13;527;24;54;25;;;38
element.blp;39;1;2;14;581;24;29;26;;;39
element.blp;40;1;2;15;610;24;42;26;;;40
element.blp;41;1;2;16;652;24;44;26;;;41
element.blp;42;1;2;17;696;24;44;26;;;42
element.blp;43;1;2;18;740;24;45;26;;;43
element.blp;44;1;2;19;785;24;52;26;;;44
element.blp;45;1;2;20;837;24;53;26;;;45
element.blp;46;1;3;1;0;50;28;27;;;46
element.blp;47;1;3;2;28;50;26;27;;;47
element.blp;48;1;3;3;54;50;39;27;;;48
element.blp;49;1;3;4;93;50;40;27;;;49
element.blp;50;1;3;5;133;50;54;27;;;50
element.blp;51;1;3;6;187;50;34;28;;;51
element.blp;52;1;3;7;221;50;34;28;;;52
element.blp;53;1;3;8;255;50;35;28;;;53
element.blp;54;1;3;9;290;50;35;28;;;54
element.blp;55;1;3;10;325;50;38;28;;;55
element.blp;56;1;3;11;363;50;59;29;;;56
element.blp;57;1;3;12;422;50;25;31;;;57
element.blp;58;1;3;13;447;50;25;31;;;58
element.blp;59;1;3;14;472;50;39;31;;;59
element.blp;60;1;3;15;511;50;37;31;;;60
element.blp;61;1;3;16;548;50;40;31;;;61
element.blp;62;1;3;17;588;50;56;31;;;62
element.blp;63;1;3;18;644;50;49;31;;;63
element.blp;64;1;3;19;693;50;50;31;;;64
element.blp;65;1;3;20;743;50;31;33;;;65
element.blp;66;1;3;21;774;50;31;33;;;66
element.blp;67;1;3;22;805;50;31;33;;;67
element.blp;68;1;3;23;836;50;31;33;;;68
element.blp;69;1;4;1;0;83;32;33;;;69
element.blp;70;1;4;2;32;83;32;33;;;70
element.blp;71;1;4;3;64;83;32;33;;;71
element.blp;72;1;4;4;96;83;43;33;;;72
element.blp;73;1;4;5;139;83;43;33;;;73
element.blp;74;1;4;6;182;83;45;33;;;74
element.blp;75;1;4;7;227;83;45;33;;;75
element.blp;76;1;4;8;272;83;45;33;;;76
element.blp;77;1;4;9;317;83;45;33;;;77
element.blp;78;1;4;10;362;83;45;33;;;78
element.blp;79;1;4;11;407;83;45;33;;;79
element.blp;80;1;4;12;452;83;45;33;;;80
element.blp;81;1;4;13;497;83;45;33;;;81
element.blp;82;1;4;14;542;83;47;33;;;82
element.blp;83;1;4;15;589;83;47;33;;;83
element.blp;84;1;4;16;636;83;54;33;;;84
element.blp;85;1;4;17;690;83;54;33;;;85
element.blp;86;1;4;18;744;83;54;33;;;86
element.blp;87;1;4;19;798;83;54;33;;;87
element.blp;88;1;5;1;0;116;54;33;;;88
element.blp;89;1;5;2;54;116;54;33;;;89
element.blp;90;1;5;3;108;116;54;33;;;90
element.blp;91;1;5;4;162;116;54;33;;;91
element.blp;92;1;5;5;216;116;56;33;;;92
element.blp;93;1;5;6;272;116;56;33;;;93
element.blp;94;1;5;7;328;116;56;33;;;94
element.blp;95;1;5;8;384;116;56;33;;;95
element.blp;96;1;5;9;440;116;58;33;;;96
element.blp;97;1;5;10;498;116;60;33;;;97
element.blp;98;1;5;11;558;116;31;34;;;98
element.blp;99;1;5;12;589;116;56;34;;;99
element.blp;100;1;5;13;645;116;48;35;;;100
element.blp;101;1;5;14;693;116;48;35;;;101
element.blp;102;1;5;15;741;116;54;36;;;102
element.blp;103;1;5;16;795;116;35;37;;;103
element.blp;104;1;5;17;830;116;37;37;;;104
element.blp;105;1;6;1;0;153;48;37;;;105
element.blp;106;1;6;2;48;153;18;39;;;106
element.blp;107;1;6;3;66;153;53;39;;;107
element.blp;108;1;6;4;119;153;15;40;;;108
element.blp;109;1;6;5;134;153;15;40;;;109
element.blp;110;1;6;6;149;153;18;40;;;110
element.blp;111;1;6;7;167;153;16;40;;;111
element.blp;112;1;6;8;183;153;19;40;;;112
element.blp;113;1;6;9;202;153;19;40;;;113
element.blp;114;1;6;10;221;153;43;40;;;114
element.blp;115;1;6;11;264;153;44;40;;;115
element.blp;116;1;6;12;308;153;51;40;;;116
element.blp;117;1;6;13;359;153;44;41;;;117
element.blp;118;1;6;14;403;153;45;41;;;118
element.blp;119;1;6;15;448;153;44;41;;;119
element.blp;120;1;6;16;492;153;44;41;;;120
element.blp;121;1;6;17;536;153;47;41;;;121
element.blp;122;1;6;18;583;153;48;41;;;122
element.blp;123;1;6;19;631;153;49;41;;;123
element.blp;124;1;6;20;680;153;50;41;;;124
element.blp;125;1;6;21;730;153;51;41;;;125
element.blp;126;1;6;22;781;153;51;41;;;126
element.blp;127;1;6;23;832;153;51;41;;;127
element.blp;128;1;7;1;0;194;51;41;;;128
element.blp;129;1;7;2;51;194;52;41;;;129
element.blp;130;1;7;3;103;194;52;41;;;130
element.blp;131;1;7;4;155;194;51;41;;;131
element.blp;132;1;7;5;206;194;59;41;;;132
element.blp;133;1;7;6;265;194;59;41;;;133
element.blp;134;1;7;7;324;194;59;41;;;134
element.blp;135;1;7;8;383;194;59;41;;;135
element.blp;136;1;7;9;442;194;60;41;;;136
element.blp;137;1;7;10;502;194;40;42;;;137
element.blp;138;1;7;11;542;194;42;42;;;138
element.blp;139;1;7;12;584;194;44;42;;;139
element.blp;140;1;7;13;628;194;46;42;;;140
element.blp;141;1;7;14;674;194;46;42;;;141
element.blp;142;1;7;15;720;194;47;42;;;142
element.blp;143;1;7;16;767;194;49;42;;;143
element.blp;144;1;7;17;816;194;49;42;;;144
element.blp;145;1;8;1;0;236;50;42;;;145
element.blp;146;1;8;2;50;236;50;42;;;146
element.blp;147;1;8;3;100;236;50;42;;;147
element.blp;148;1;8;4;150;236;50;42;;;148
element.blp;149;1;8;5;200;236;50;42;;;149
element.blp;150;1;8;6;250;236;51;42;;;150
element.blp;151;1;8;7;301;236;51;42;;;151
element.blp;152;1;8;8;352;236;56;42;;;152
element.blp;153;1;8;9;408;236;57;42;;;153
element.blp;154;1;8;10;465;236;57;42;;;154
element.blp;155;1;8;11;522;236;57;42;;;155
element.blp;156;1;8;12;579;236;57;42;;;156
element.blp;157;1;8;13;636;236;57;42;;;157
element.blp;158;1;8;14;693;236;57;42;;;158
element.blp;159;1;8;15;750;236;57;42;;;159
element.blp;160;1;8;16;807;236;57;42;;;160
element.blp;161;1;9;1;0;278;58;42;;;161
element.blp;162;1;9;2;58;278;58;42;;;162
element.blp;163;1;9;3;116;278;58;42;;;163
element.blp;164;1;9;4;174;278;58;42;;;164
element.blp;165;1;9;5;232;278;58;42;;;165
element.blp;166;1;9;6;290;278;58;42;;;166
element.blp;167;1;9;7;348;278;58;42;;;167
element.blp;168;1;9;8;406;278;59;42;;;168
element.blp;169;1;9;9;465;278;59;42;;;169
element.blp;170;1;9;10;524;278;59;42;;;170
element.blp;171;1;9;11;583;278;60;42;;;171
element.blp;172;1;9;12;643;278;40;43;;;172
element.blp;173;1;9;13;683;278;42;43;;;173
element.blp;174;1;9;14;725;278;43;43;;;174
element.blp;175;1;9;15;768;278;44;43;;;175
element.blp;176;1;9;16;812;278;47;43;;;176
element.blp;177;1;10;1;0;321;47;43;;;177
element.blp;178;1;10;2;47;321;47;43;;;178
element.blp;179;1;10;3;94;321;34;44;;;179
element.blp;180;1;10;4;128;321;40;44;;;180
element.blp;181;1;10;5;168;321;39;44;;;181
element.blp;182;1;10;6;207;321;41;44;;;182
element.blp;183;1;10;7;248;321;41;44;;;183
element.blp;184;1;10;8;289;321;41;44;;;184
element.blp;185;1;10;9;330;321;42;44;;;185
element.blp;186;1;10;10;372;321;48;44;;;186
element.blp;187;1;10;11;420;321;48;44;;;187
element.blp;188;1;10;12;468;321;32;45;;;188
element.blp;189;1;10;13;500;321;37;45;;;189
element.blp;190;1;10;14;537;321;40;45;;;190
element.blp;191;1;10;15;577;321;41;45;;;191
element.blp;192;1;10;16;618;321;48;45;;;192
element.blp;193;1;10;17;666;321;38;46;;;193
element.blp;194;1;10;18;704;321;37;46;;;194
element.blp;195;1;10;19;741;321;36;46;;;195
element.blp;196;1;10;20;777;321;43;47;;;196
element.blp;197;1;10;21;820;321;49;47;;;197
element.blp;198;1;11;1;0;368;49;47;;;198
element.blp;199;1;11;2;49;368;51;48;;;199
element.blp;200;1;11;3;100;368;39;49;;;200
element.blp;201;1;11;4;139;368;38;49;;;201
element.blp;202;1;11;5;177;368;40;49;;;202
element.blp;203;1;11;6;217;368;50;49;;;203
element.blp;204;1;11;7;267;368;50;49;;;204
element.blp;205;1;11;8;317;368;52;49;;;205
element.blp;206;1;11;9;369;368;52;49;;;206
element.blp;207;1;11;10;421;368;54;49;;;207
element.blp;208;1;11;11;475;368;55;49;;;208
element.blp;209;1;11;12;530;368;56;49;;;209
element.blp;210;1;11;13;586;368;56;49;;;210
element.blp;211;1;11;14;642;368;56;49;;;211
element.blp;212;1;11;15;698;368;60;49;;;212
element.blp;213;1;11;16;758;368;59;49;;;213
element.blp;214;1;11;17;817;368;40;50;;;214
element.blp;215;1;12;1;0;418;53;50;;;215
element.blp;216;1;12;2;53;418;56;50;;;216
element.blp;217;1;12;3;109;418;64;50;;;217
element.blp;218;1;12;4;173;418;38;51;;;218
element.blp;219;1;12;5;211;418;47;51;;;219
element.blp;220;1;12;6;258;418;50;51;;;220
element.blp;221;1;12;7;308;418;56;51;;;221
element.blp;222;1;12;8;364;418;64;51;;;222
element.blp;223;1;12;9;428;418;47;52;;;223
element.blp;224;1;12;10;475;418;50;52;;;224
element.blp;225;1;12;11;525;418;51;52;;;225
element.blp;226;1;12;12;576;418;56;52;;;226
element.blp;227;1;12;13;632;418;56;52;;;227
element.blp;228;1;12;14;688;418;40;53;;;228
element.blp;229;1;12;15;728;418;50;53;;;229
element.blp;230;1;12;16;778;418;55;53;;;230
element.blp;231;1;12;17;833;418;60;53;;;231
element.blp;232;1;13;1;0;471;60;53;;;232
element.blp;233;1;13;2;60;471;47;54;;;233
element.blp;234;1;13;3;107;471;60;54;;;234
element.blp;235;1;13;4;167;471;60;54;;;235
element.blp;236;1;13;5;227;471;60;54;;;236
element.blp;237;1;13;6;287;471;36;55;;;237
element.blp;238;1;13;7;323;471;41;55;;;238
element.blp;239;1;13;8;364;471;43;55;;;239
element.blp;240;1;13;9;407;471;52;55;;;240
element.blp;241;1;13;10;459;471;52;55;;;241
element.blp;242;1;13;11;511;471;53;55;;;242
element.blp;243;1;13;12;564;471;53;55;;;243
element.blp;244;1;13;13;617;471;53;55;;;244
element.blp;245;1;13;14;670;471;51;55;;;245
element.blp;246;1;13;15;721;471;60;55;;;246
element.blp;247;1;13;16;781;471;55;55;;;247
element.blp;248;1;13;17;836;471;55;55;;;248
element.blp;249;1;14;1;0;526;55;55;;;249
element.blp;250;1;14;2;55;526;55;55;;;250
element.blp;251;1;14;3;110;526;58;55;;;251
element.blp;252;1;14;4;168;526;58;55;;;252
element.blp;253;1;14;5;226;526;44;56;;;253
element.blp;254;1;14;6;270;526;48;56;;;254
element.blp;255;1;14;7;318;526;55;56;;;255
element.blp;256;1;14;8;373;526;10;57;;;256
element.blp;257;1;14;9;383;526;12;57;;;257
element.blp;258;1;14;10;395;526;17;57;;;258
element.blp;259;1;14;11;412;526;20;57;;;259
element.blp;260;1;14;12;432;526;24;57;;;260
element.blp;261;1;14;13;456;526;25;57;;;261
element.blp;262;1;14;14;481;526;27;57;;;262
element.blp;263;1;14;15;508;526;27;57;;;263
element.blp;264;1;14;16;535;526;52;57;;;264
element.blp;265;1;14;17;587;526;53;57;;;265
element.blp;266;1;14;18;640;526;53;57;;;266
element.blp;267;1;14;19;693;526;61;57;;;267
element.blp;268;1;14;20;754;526;33;58;;;268
element.blp;269;1;14;21;787;526;23;58;;;269
element.blp;270;1;14;22;810;526;33;58;;;270
element.blp;271;1;14;23;843;526;33;58;;;271
element.blp;273;1;15;1;0;584;32;58;;;272
element.blp;274;1;15;2;32;584;42;58;;;273
element.blp;275;1;15;3;74;584;38;58;;;274
element.blp;276;1;15;4;112;584;52;58;;;275
element.blp;277;1;15;5;164;584;56;58;;;276
element.blp;278;1;15;6;220;584;57;58;;;277
element.blp;279;1;15;7;277;584;59;58;;;278
element.blp;280;1;15;8;336;584;60;58;;;279
element.blp;281;1;15;9;396;584;33;59;;;280
element.blp;282;1;15;10;429;584;45;59;;;281
element.blp;283;1;15;11;474;584;45;59;;;282
element.blp;284;1;15;12;519;584;56;59;;;283
element.blp;285;1;15;13;575;584;58;59;;;284
element.blp;286;1;15;14;633;584;41;60;;;285
element.blp;287;1;15;15;674;584;45;60;;;286
element.blp;288;1;15;16;719;584;55;60;;;287
element.blp;289;1;15;17;774;584;59;60;;;288
element.blp;290;1;15;18;833;584;60;60;;;289
explo.blp;?;1;1;1;0;0;15;11;;;1
explo.blp;?;1;1;2;15;0;18;17;;;2
explo.blp;?;1;1;3;33;0;21;19;;;3
explo.blp;?;1;1;4;54;0;51;25;;;4
explo.blp;?;1;1;5;105;0;25;26;;;5
explo.blp;?;1;1;6;130;0;27;27;;;6
explo.blp;?;1;1;7;157;0;32;28;;;7
explo.blp;?;1;1;8;189;0;51;28;;;8
explo.blp;?;1;1;9;240;0;50;30;;;9
explo.blp;?;1;1;10;290;0;29;32;;;10
explo.blp;?;1;1;11;319;0;36;32;;;11
explo.blp;?;1;1;12;355;0;48;32;;;12
explo.blp;?;1;2;1;0;32;123;32;;;13
explo.blp;?;1;2;2;123;32;44;34;;;14
explo.blp;?;1;2;3;167;32;41;36;;;15
explo.blp;?;1;2;4;208;32;122;37;;;16
explo.blp;?;1;2;5;330;32;124;41;;;17
explo.blp;?;1;2;6;454;32;30;42;;;18
explo.blp;?;1;3;1;0;74;93;45;;;19
explo.blp;?;1;3;2;93;74;36;51;;;20
explo.blp;?;1;3;3;129;74;111;51;;;21
explo.blp;?;1;3;4;240;74;128;51;;;22
explo.blp;?;1;3;5;368;74;33;55;;;23
explo.blp;?;1;3;6;401;74;35;58;;;24
explo.blp;?;1;3;7;436;74;53;58;;;25
explo.blp;?;1;4;1;0;132;54;58;;;26
explo.blp;?;1;4;2;54;132;49;60;;;27
explo.blp;?;1;4;3;103;132;49;60;;;28
explo.blp;?;1;4;4;152;132;48;61;;;29
explo.blp;?;1;4;5;200;132;53;61;;;30
explo.blp;?;1;4;6;253;132;58;61;;;31
explo.blp;?;1;4;7;311;132;66;61;;;32
explo.blp;?;1;4;8;377;132;54;62;;;33
explo.blp;?;1;4;9;431;132;52;63;;;34
explo.blp;?;1;5;1;0;195;63;63;;;35
explo.blp;?;1;5;2;63;195;55;64;;;36
explo.blp;?;1;5;3;118;195;56;64;;;37
explo.blp;?;1;5;4;174;195;70;64;;;38
explo.blp;?;1;5;5;244;195;62;64;;;39
explo.blp;?;1;5;6;306;195;62;64;;;40
explo.blp;?;1;5;7;368;195;78;64;;;41
explo.blp;?;1;5;8;446;195;31;64;;;42
explo.blp;?;1;6;1;0;259;123;71;;;43
explo.blp;?;1;6;2;123;259;100;76;;;44
explo.blp;?;1;6;3;223;259;81;83;;;45
explo.blp;?;1;6;4;304;259;115;83;;;46
explo.blp;?;1;7;1;0;342;127;83;;;47
explo.blp;?;1;7;2;127;342;97;91;;;48
explo.blp;?;1;7;3;224;342;111;95;;;49
explo.blp;?;1;7;4;335;342;124;95;;;50
explo.blp;?;1;8;1;0;437;127;95;;;51
explo.blp;?;1;8;2;127;437;110;98;;;52
explo.blp;?;1;8;3;237;437;120;102;;;53
explo.blp;?;1;8;4;357;437;110;104;;;54
explo.blp;?;1;9;1;0;541;107;105;;;55
explo.blp;?;1;9;2;107;541;99;106;;;56
explo.blp;?;1;9;3;206;541;113;107;;;57
explo.blp;?;1;9;4;319;541;122;108;;;58
explo.blp;?;1;10;1;0;649;127;108;;;59
explo.blp;?;1;10;2;127;649;108;109;;;60
explo.blp;?;1;10;3;235;649;110;111;;;61
explo.blp;?;1;10;4;345;649;113;112;;;62
explo.blp;?;1;11;1;0;761;116;113;;;63
explo.blp;?;1;11;2;116;761;98;115;;;64
explo.blp;?;1;11;3;214;761;110;115;;;65
explo.blp;?;1;11;4;324;761;99;116;;;66
explo.blp;?;1;12;1;0;877;113;116;;;67
explo.blp;?;1;12;2;113;877;117;116;;;68
explo.blp;?;1;12;3;230;877;106;117;;;69
explo.blp;?;1;12;4;336;877;119;118;;;70
explo.blp;?;1;13;1;0;995;127;118;;;71
explo.blp;?;1;13;2;127;995;118;120;;;72
explo.blp;?;1;13;3;245;995;123;120;;;73
explo.blp;?;1;13;4;368;995;56;121;;;74
explo.blp;?;1;14;1;0;1116;122;121;;;75
explo.blp;?;1;14;2;122;1116;123;121;;;76
explo.blp;?;1;14;3;245;1116;123;121;;;77
explo.blp;?;1;14;4;368;1116;125;121;;;78
explo.blp;?;1;15;1;0;1237;127;122;;;79
explo.blp;?;1;15;2;127;1237;110;123;;;80
explo.blp;?;1;15;3;237;1237;123;123;;;81
explo.blp;?;1;15;4;360;1237;119;124;;;82
explo.blp;?;1;16;1;0;1361;92;125;;;83
explo.blp;?;1;16;2;92;1361;122;125;;;84
explo.blp;?;1;16;3;214;1361;120;125;;;85
explo.blp;?;1;16;4;334;1361;128;125;;;86
explo.blp;?;1;17;1;0;1487;124;126;;;87
explo.blp;?;1;17;2;124;1487;126;126;;;88
explo.blp;?;1;17;3;250;1487;126;126;;;89
explo.blp;?;1;17;4;376;1487;84;127;;;90
explo.blp;?;1;18;1;0;1613;88;127;;;91
explo.blp;?;1;18;2;88;1613;110;127;;;92
explo.blp;?;1;18;3;198;1613;127;127;;;93
explo.blp;?;1;18;4;325;1613;49;128;;;94
explo.blp;?;1;18;5;374;1613;81;128;;;95
explo.blp;?;1;19;1;0;1741;81;128;;;96
explo.blp;?;1;19;2;81;1741;104;128;;;97
explo.blp;?;1;19;3;185;1741;84;144;;;98
explo.blp;?;1;19;4;269;1741;97;144;;;99
explo.blp;?;1;19;5;366;1741;108;144;;;100
